| 2022-05-11T18:27:08.875196+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-11T18:27:10.823174+0300 | INFO | 226 Directory send OK.
| 2022-05-11T18:27:10.823611+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-11T18:30:15.336773+0300 | ERROR | Произошла ошибка: 
| 2022-05-11T18:30:18.017937+0300 | INFO | 226 Directory send OK.
| 2022-05-11T18:30:18.018674+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-11T18:30:18.915795+0300 | INFO | 226 Directory send OK.
| 2022-05-11T18:30:18.916182+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-11T18:31:08.750521+0300 | ERROR | Произошла ошибка: 
| 2022-05-11T18:31:26.474163+0300 | ERROR | Произошла ошибка: 
| 2022-05-11T18:31:32.103292+0300 | INFO | 226 Directory send OK.
| 2022-05-11T18:31:32.104122+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-11T18:31:34.021218+0300 | INFO | 226 Directory send OK.
| 2022-05-11T18:31:34.021756+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-11T18:31:38.033079+0300 | DEBUG | Подготовка папок...
| 2022-05-11T18:31:41.722055+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-11T18:31:50.408475+0300 | ERROR | Произошла ошибка: 
| 2022-05-13T13:57:00.340872+0300 | INFO | 226 Directory send OK.
| 2022-05-13T13:57:00.356737+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T13:57:02.228914+0300 | INFO | 226 Directory send OK.
| 2022-05-13T13:57:02.229274+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T13:58:01.291021+0300 | ERROR | Произошла ошибка: 
| 2022-05-13T13:58:04.741718+0300 | INFO | 226 Directory send OK.
| 2022-05-13T13:58:04.742359+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T13:58:05.737059+0300 | INFO | 226 Directory send OK.
| 2022-05-13T13:58:05.737551+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T14:02:53.669182+0300 | ERROR | Произошла ошибка: 
| 2022-05-13T14:02:58.105155+0300 | INFO | 226 Directory send OK.
| 2022-05-13T14:02:58.105882+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T14:03:00.957070+0300 | INFO | 226 Directory send OK.
| 2022-05-13T14:03:00.958415+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T14:03:52.619009+0300 | ERROR | Произошла ошибка: 
| 2022-05-13T14:04:06.135235+0300 | INFO | 226 Directory send OK.
| 2022-05-13T14:04:06.135636+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T14:04:08.145284+0300 | INFO | 226 Directory send OK.
| 2022-05-13T14:04:08.145929+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T14:04:42.959024+0300 | ERROR | Произошла ошибка: 
| 2022-05-13T14:04:45.760742+0300 | INFO | 226 Directory send OK.
| 2022-05-13T14:04:45.761233+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T14:04:47.508760+0300 | INFO | 226 Directory send OK.
| 2022-05-13T14:04:47.508938+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T14:04:57.516970+0300 | DEBUG | Подготовка папок...
| 2022-05-13T14:05:01.800851+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T14:05:13.316718+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-13T14:05:19.113390+0300 | DEBUG | Started recording
| 2022-05-13T14:05:24.121722+0300 | DEBUG | Done
| 2022-05-13T14:05:25.310767+0300 | DEBUG | ['мне', 'очень']
| 2022-05-13T14:05:25.311776+0300 | DEBUG | Didn't find Sad or Happy
| 2022-05-13T14:05:25.363604+0300 | DEBUG | Started recording
| 2022-05-13T14:05:30.366455+0300 | DEBUG | Done
| 2022-05-13T14:05:33.030663+0300 | ERROR | Ничего не было сказано
| 2022-05-13T14:05:35.487947+0300 | DEBUG | Started recording
| 2022-05-13T14:05:40.491132+0300 | DEBUG | Done
| 2022-05-13T14:05:41.699746+0300 | DEBUG | ['Мне', 'очень', 'грустно']
| 2022-05-13T14:05:45.507974+0300 | DEBUG | Sad
| 2022-05-13T14:05:51.465916+0300 | DEBUG | uploaded AUDIO
| 2022-05-13T15:38:48.939590+0300 | INFO | 226 Directory send OK.
| 2022-05-13T15:38:48.940330+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T15:38:51.259031+0300 | INFO | 226 Directory send OK.
| 2022-05-13T15:38:51.259533+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T15:39:01.263048+0300 | DEBUG | Подготовка папок...
| 2022-05-13T15:39:04.943460+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T15:39:11.773847+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-13T15:39:17.602271+0300 | DEBUG | Started recording
| 2022-05-13T15:39:22.610107+0300 | DEBUG | Done
| 2022-05-13T15:39:23.787936+0300 | DEBUG | ['хороший', 'телевизор']
| 2022-05-13T15:39:23.789079+0300 | DEBUG | Didn't find Sad or Happy
| 2022-05-13T15:39:27.766384+0300 | DEBUG | Started recording
| 2022-05-13T15:39:32.769893+0300 | DEBUG | Done
| 2022-05-13T15:39:33.926686+0300 | DEBUG | ['Мне', 'очень', 'грустно']
| 2022-05-13T15:39:37.737633+0300 | DEBUG | Sad
| 2022-05-13T15:39:42.793543+0300 | DEBUG | uploaded AUDIO
| 2022-05-13T15:39:42.794590+0300 | DEBUG | Подготовка папок...
| 2022-05-13T15:39:46.429406+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T15:40:23.013117+0300 | INFO | 226 Directory send OK.
| 2022-05-13T15:40:23.013993+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T15:40:24.797400+0300 | INFO | 226 Directory send OK.
| 2022-05-13T15:40:24.797741+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T15:40:39.813266+0300 | DEBUG | Подготовка папок...
| 2022-05-13T15:40:43.517991+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T15:40:52.742611+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-13T15:40:58.563581+0300 | DEBUG | Started recording
| 2022-05-13T15:41:03.570576+0300 | DEBUG | Done
| 2022-05-13T15:41:04.784673+0300 | DEBUG | ['хороший', 'телевизор']
| 2022-05-13T15:41:04.786048+0300 | DEBUG | Didn't find Sad or Happy
| 2022-05-13T15:41:08.766549+0300 | DEBUG | Started recording
| 2022-05-13T15:41:13.770523+0300 | DEBUG | Done
| 2022-05-13T15:41:15.436601+0300 | DEBUG | ['Мне', 'очень', 'грустно']
| 2022-05-13T15:41:19.247364+0300 | DEBUG | Sad
| 2022-05-13T15:41:38.615224+0300 | DEBUG | uploaded AUDIO
| 2022-05-13T15:41:58.621837+0300 | DEBUG | Подготовка папок...
| 2022-05-13T15:42:02.383107+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T15:49:34.529623+0300 | INFO | 226 Directory send OK.
| 2022-05-13T15:49:34.530932+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T15:49:46.501412+0300 | INFO | 226 Directory send OK.
| 2022-05-13T15:49:46.501994+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T15:49:46.502273+0300 | DEBUG | Подготовка папок...
| 2022-05-13T15:49:50.357086+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T15:49:58.856507+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-13T15:50:04.674602+0300 | DEBUG | Started recording
| 2022-05-13T15:50:09.681614+0300 | DEBUG | Done
| 2022-05-13T15:50:10.908706+0300 | ERROR | Ничего не было сказано
| 2022-05-13T15:50:13.375097+0300 | DEBUG | Started recording
| 2022-05-13T15:50:18.379242+0300 | DEBUG | Done
| 2022-05-13T15:50:19.472928+0300 | DEBUG | ['Мне', 'очень', 'грустно']
| 2022-05-13T15:50:23.285454+0300 | DEBUG | Sad
| 2022-05-13T15:50:42.850800+0300 | DEBUG | uploaded AUDIO
| 2022-05-13T15:50:54.125378+0300 | INFO | 226 Directory send OK.
| 2022-05-13T15:50:54.125997+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T15:50:54.126439+0300 | DEBUG | Подготовка папок...
| 2022-05-13T15:50:57.781069+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T15:58:39.189324+0300 | INFO | 226 Directory send OK.
| 2022-05-13T15:58:39.190659+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T15:58:41.033680+0300 | INFO | 226 Directory send OK.
| 2022-05-13T15:58:41.034137+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T15:58:51.044525+0300 | DEBUG | Подготовка папок...
| 2022-05-13T15:58:54.692517+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T15:59:04.453022+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-13T15:59:10.289489+0300 | DEBUG | Started recording
| 2022-05-13T15:59:15.296762+0300 | DEBUG | Done
| 2022-05-13T15:59:16.496114+0300 | DEBUG | ['Мне', 'очень', 'грустно', 'я', 'хочу', 'кофе']
| 2022-05-13T15:59:20.307595+0300 | DEBUG | Sad
| 2022-05-13T15:59:39.711559+0300 | DEBUG | uploaded AUDIO
| 2022-05-13T15:59:49.714718+0300 | DEBUG | Подготовка папок...
| 2022-05-13T15:59:53.348251+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T16:00:03.375902+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-13T16:00:09.205473+0300 | DEBUG | Started recording
| 2022-05-13T16:00:14.213274+0300 | DEBUG | Done
| 2022-05-13T16:00:15.338701+0300 | DEBUG | ['Мне', 'очень', 'грустно']
| 2022-05-13T16:00:19.147391+0300 | DEBUG | Sad
| 2022-05-13T16:00:38.360978+0300 | DEBUG | uploaded AUDIO
| 2022-05-13T16:01:32.966069+0300 | ERROR | Произошла ошибка: 
| 2022-05-13T17:13:24.654124+0300 | INFO | 226 Directory send OK.
| 2022-05-13T17:13:24.654534+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T17:13:26.589048+0300 | INFO | 226 Directory send OK.
| 2022-05-13T17:13:26.589485+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T17:13:32.672731+0300 | ERROR | Произошла ошибка: 
| 2022-05-13T18:24:21.720307+0300 | INFO | 226 Directory send OK.
| 2022-05-13T18:24:21.722415+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T18:24:23.973072+0300 | INFO | 226 Directory send OK.
| 2022-05-13T18:24:23.973676+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T18:24:33.980948+0300 | DEBUG | Подготовка папок...
| 2022-05-13T18:24:37.755491+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T18:24:50.440633+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-13T18:24:55.877564+0300 | DEBUG | Started recording
| 2022-05-13T18:25:00.885292+0300 | DEBUG | Done
| 2022-05-13T18:25:03.128599+0300 | DEBUG | ['вот', 'ну', 'не', 'прыгал', 'Вот', 'это', 'Iran', 'потолще', '19']
| 2022-05-13T18:25:03.129222+0300 | DEBUG | Didn't find Sad or Happy
| 2022-05-13T18:25:07.101084+0300 | DEBUG | Started recording
| 2022-05-13T18:25:12.105782+0300 | DEBUG | Done
| 2022-05-13T18:25:15.412957+0300 | DEBUG | ['сейчас', '1:30']
| 2022-05-13T18:25:15.414021+0300 | DEBUG | Didn't find Sad or Happy
| 2022-05-13T18:25:19.395497+0300 | DEBUG | Started recording
| 2022-05-13T18:25:24.168703+0300 | ERROR | Произошла ошибка: 
| 2022-05-13T20:07:11.220752+0300 | INFO | 226 Directory send OK.
| 2022-05-13T20:07:11.221730+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T20:07:13.559699+0300 | INFO | 226 Directory send OK.
| 2022-05-13T20:07:13.560032+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T20:09:18.654516+0300 | DEBUG | Подготовка папок...
| 2022-05-13T20:09:22.641707+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T20:09:31.606824+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-13T20:09:37.039331+0300 | DEBUG | Started recording
| 2022-05-13T20:09:42.047041+0300 | DEBUG | Done
| 2022-05-13T20:09:43.851220+0300 | DEBUG | ['телевизор']
| 2022-05-13T20:09:43.852210+0300 | DEBUG | Didn't find Sad or Happy
| 2022-05-13T20:09:47.823450+0300 | DEBUG | Started recording
| 2022-05-13T20:09:52.832623+0300 | DEBUG | Done
| 2022-05-13T20:09:54.625636+0300 | DEBUG | ['плохо']
| 2022-05-13T20:09:58.435781+0300 | DEBUG | Sad
| 2022-05-13T20:10:04.958477+0300 | DEBUG | uploaded AUDIO
| 2022-05-13T20:19:55.060540+0300 | DEBUG | Подготовка папок...
| 2022-05-13T20:19:58.715396+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T20:20:42.158597+0300 | INFO | 226 Directory send OK.
| 2022-05-13T20:20:42.159113+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T20:20:44.338998+0300 | INFO | 226 Directory send OK.
| 2022-05-13T20:20:44.339459+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T20:25:34.603662+0300 | DEBUG | Подготовка папок...
| 2022-05-13T20:25:38.271015+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T20:25:56.231510+0300 | INFO | 226 Directory send OK.
| 2022-05-13T20:25:56.232079+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T20:25:58.275736+0300 | INFO | 226 Directory send OK.
| 2022-05-13T20:25:58.276219+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T20:27:05.707559+0300 | ERROR | Произошла ошибка: 
| 2022-05-13T20:30:37.235081+0300 | INFO | 226 Directory send OK.
| 2022-05-13T20:30:37.237435+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T20:30:39.269749+0300 | INFO | 226 Directory send OK.
| 2022-05-13T20:30:39.270218+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T20:31:01.863002+0300 | ERROR | Произошла ошибка: 
| 2022-05-13T20:31:04.252630+0300 | INFO | 226 Directory send OK.
| 2022-05-13T20:31:04.253204+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T20:31:04.971285+0300 | INFO | 226 Directory send OK.
| 2022-05-13T20:31:04.971844+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T20:31:43.358449+0300 | ERROR | Произошла ошибка: 
| 2022-05-13T20:31:44.918012+0300 | INFO | 226 Directory send OK.
| 2022-05-13T20:31:44.918630+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T20:31:45.665435+0300 | INFO | 226 Directory send OK.
| 2022-05-13T20:31:45.665881+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T20:46:36.507134+0300 | DEBUG | Подготовка папок...
| 2022-05-13T20:46:40.182735+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T20:46:48.778303+0300 | ERROR | Произошла ошибка: 421 Timeout.
| 2022-05-13T20:54:15.245697+0300 | INFO | 226 Directory send OK.
| 2022-05-13T20:54:15.246440+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T20:54:17.221419+0300 | INFO | 226 Directory send OK.
| 2022-05-13T20:54:17.221949+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T21:01:52.728956+0300 | DEBUG | Подготовка папок...
| 2022-05-13T21:01:56.400672+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T21:02:26.035085+0300 | INFO | 226 Directory send OK.
| 2022-05-13T21:02:26.035822+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T21:02:27.947453+0300 | INFO | 226 Directory send OK.
| 2022-05-13T21:02:27.947826+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T21:11:43.333724+0300 | DEBUG | Подготовка папок...
| 2022-05-13T21:11:47.016795+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T21:12:01.268025+0300 | ERROR | Произошла ошибка: 421 Timeout.
| 2022-05-13T21:12:03.621863+0300 | INFO | 226 Directory send OK.
| 2022-05-13T21:12:03.622364+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T21:18:28.288642+0300 | INFO | 226 Directory send OK.
| 2022-05-13T21:18:28.289110+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T21:18:30.235907+0300 | INFO | 226 Directory send OK.
| 2022-05-13T21:18:30.236405+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T21:19:03.106537+0300 | INFO | 226 Directory send OK.
| 2022-05-13T21:19:03.108243+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T21:19:05.135332+0300 | INFO | 226 Directory send OK.
| 2022-05-13T21:19:05.135598+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T21:20:10.178056+0300 | DEBUG | Подготовка папок...
| 2022-05-13T21:20:13.979074+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T21:20:28.502667+0300 | DEBUG | Started recording
| 2022-05-13T21:20:33.506713+0300 | DEBUG | Done
| 2022-05-13T21:20:34.534127+0300 | DEBUG | ['Мне', 'очень', 'грустно']
| 2022-05-13T21:20:38.321327+0300 | DEBUG | Sad
| 2022-05-13T21:20:57.768571+0300 | DEBUG | uploaded AUDIO
| 2022-05-13T21:20:58.268677+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-13T21:24:25.164127+0300 | ERROR | Произошла ошибка: 
| 2022-05-13T21:24:27.374954+0300 | INFO | 226 Directory send OK.
| 2022-05-13T21:24:27.375271+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T21:24:29.213548+0300 | INFO | 226 Directory send OK.
| 2022-05-13T21:24:29.213974+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T21:26:49.301445+0300 | DEBUG | Подготовка папок...
| 2022-05-13T21:26:53.424347+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-13T21:27:10.477870+0300 | DEBUG | Started recording
| 2022-05-13T21:27:15.486049+0300 | DEBUG | Done
| 2022-05-13T21:27:16.781413+0300 | DEBUG | ['Я', 'очень', 'грустная']
| 2022-05-13T21:27:16.782362+0300 | DEBUG | Didn't find Sad or Happy
| 2022-05-13T21:27:20.741268+0300 | DEBUG | Started recording
| 2022-05-13T21:27:25.749568+0300 | DEBUG | Done
| 2022-05-13T21:27:27.017590+0300 | DEBUG | ['Мне', 'очень', 'грустно']
| 2022-05-13T21:27:30.805952+0300 | DEBUG | Sad
| 2022-05-13T21:27:50.354007+0300 | DEBUG | uploaded AUDIO
| 2022-05-13T21:27:50.813966+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-13T21:29:38.050886+0300 | ERROR | Произошла ошибка: 
| 2022-05-13T21:29:40.352442+0300 | INFO | 226 Directory send OK.
| 2022-05-13T21:29:40.353172+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T21:29:41.016823+0300 | INFO | 226 Directory send OK.
| 2022-05-13T21:29:41.017265+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-13T22:46:53.429556+0300 | ERROR | Произошла ошибка: 
| 2022-05-14T13:54:40.021080+0300 | INFO | 226 Directory send OK.
| 2022-05-14T13:54:40.023333+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T13:54:42.017770+0300 | INFO | 226 Directory send OK.
| 2022-05-14T13:54:42.018196+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:07:37.499793+0300 | DEBUG | Подготовка папок...
| 2022-05-14T14:07:41.400822+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-14T14:08:01.194009+0300 | DEBUG | Started recording
| 2022-05-14T14:08:06.342877+0300 | DEBUG | Done
| 2022-05-14T14:08:07.446963+0300 | ERROR | Ничего не было сказано
| 2022-05-14T14:08:09.889434+0300 | DEBUG | Started recording
| 2022-05-14T14:08:14.970456+0300 | DEBUG | Done
| 2022-05-14T14:08:15.816993+0300 | ERROR | Ничего не было сказано
| 2022-05-14T14:08:18.249482+0300 | DEBUG | Started recording
| 2022-05-14T14:08:23.334750+0300 | DEBUG | Done
| 2022-05-14T14:08:24.055268+0300 | ERROR | Ничего не было сказано
| 2022-05-14T14:08:26.489611+0300 | DEBUG | Started recording
| 2022-05-14T14:08:31.570970+0300 | DEBUG | Done
| 2022-05-14T14:08:32.615907+0300 | ERROR | Ничего не было сказано
| 2022-05-14T14:08:35.047360+0300 | DEBUG | Started recording
| 2022-05-14T14:08:40.129806+0300 | DEBUG | Done
| 2022-05-14T14:08:41.279890+0300 | DEBUG | ['Мне', 'очень', 'грустно']
| 2022-05-14T14:08:45.084043+0300 | DEBUG | Sad
| 2022-05-14T14:09:03.876254+0300 | ERROR | Произошла ошибка: 421 Timeout.
| 2022-05-14T14:09:04.583324+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:09:04.584051+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:09:05.074195+0300 | DEBUG | uploaded AUDIO
| 2022-05-14T14:09:05.667324+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-14T14:14:17.039409+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:14:17.040280+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:14:19.102419+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:14:19.102643+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:26:24.798322+0300 | DEBUG | Подготовка папок...
| 2022-05-14T14:26:28.434314+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-14T14:26:38.429225+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:26:38.429837+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:26:40.488196+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:26:40.488630+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
| 2022-05-14T14:27:05.509636+0300 | DEBUG | Подготовка папок...
| 2022-05-14T14:27:09.309490+0300 | DEBUG | Подготовка изображений для обучения...
| 2022-05-14T14:27:25.061764+0300 | DEBUG | Started recording
| 2022-05-14T14:27:30.202781+0300 | DEBUG | Done
| 2022-05-14T14:27:31.410997+0300 | DEBUG | ['мне', 'очень', 'плохо']
| 2022-05-14T14:27:35.313963+0300 | DEBUG | Sad
| 2022-05-14T14:27:40.589157+0300 | DEBUG | uploaded AUDIO
| 2022-05-14T14:27:40.926396+0300 | DEBUG | UPLOADED PHOTO
| 2022-05-14T14:31:02.855718+0300 | ERROR | Произошла ошибка: 
| 2022-05-14T14:31:04.194572+0300 | INFO | 226 Directory send OK.
| 2022-05-14T14:31:04.195324+0300 | DEBUG | CONNECTED TO ('213.226.112.19', 21) 
